lat,lon,ts,timestamp_local,slp,wind_spd,wind_dir,temp,rh,dewpt,clouds,precip,solar_rad,uv,ET0_KC
-22.2499,-45.7198,1108173600,2005-02-12T00:00:00,1009,1.2,40,21.5,60,13.4,26,0.0,0,0.0,1.22
-22.2499,-45.7198,1108177200,2005-02-12T01:00:00,1009,1.2,48,20.0,62,12.5,30,0.0,0,0.0,1.1
-22.2499,-45.7198,1108180800,2005-02-12T02:00:00,1008,0.8,84,18.9,68,12.9,29,0.0,0,0.0,0.91
-22.2499,-45.7198,1108184400,2005-02-12T03:00:00,1008,0.8,94,18.5,68,12.5,34,0.0,0,0.0,0.89
-22.2499,-45.7198,1108188000,2005-02-12T04:00:00,1008,0.8,90,18.9,68,12.9,29,0.0,0,0.0,0.91
-22.2499,-45.7198,1108191600,2005-02-12T05:00:00,1008,1.2,80,18.9,70,13.3,64,0.0,0,0.0,0.96
-22.2499,-45.7198,1108195200,2005-02-12T06:00:00,1008,1.6,70,18.5,72,13.4,57,0.0,0,0.0,0.99
-22.2499,-45.7198,1108198800,2005-02-12T07:00:00,1009,1.6,72,18.5,74,13.8,45,0.0,29,1.4,0.96
-22.2499,-45.7198,1108202400,2005-02-12T08:00:00,1009,1.2,98,20.4,70,14.7,34,0.0,212,1.7,1.04
-22.2499,-45.7198,1108206000,2005-02-12T09:00:00,1009,0.8,72,21.1,71,15.6,38,0.0,444,2.6,1.0
-22.2499,-45.7198,1108209600,2005-02-12T10:00:00,1009,0.8,30,21.9,71,16.4,32,0.0,673,4.5,1.05
-22.2499,-45.7198,1108213200,2005-02-12T11:00:00,1009,1.2,348,22.6,71,17.1,30,0.0,856,6.8,1.16
-22.2499,-45.7198,1108216800,2005-02-12T12:00:00,1009,1.6,316,23.3,66,16.6,16,0.0,997,9.9,1.38
-22.2499,-45.7198,1108220400,2005-02-12T13:00:00,1008,1.6,306,24.8,56,15.4,34,0.0,1035,9.5,1.67
-22.2499,-45.7198,1108224000,2005-02-12T14:00:00,1008,2.0,308,25.2,58,16.3,25,0.0,1030,9.9,1.85
-22.2499,-45.7198,1108227600,2005-02-12T15:00:00,1007,2.4,306,25.9,59,17.3,33,0.0,924,7.7,2.08
-22.2499,-45.7198,1108231200,2005-02-12T16:00:00,1006,2.4,290,24.8,58,16.0,39,0.0,760,5.2,1.99
-22.2499,-45.7198,1108234800,2005-02-12T17:00:00,1006,2.4,268,23.3,66,16.6,43,0.5,550,3.2,1.63
-22.2499,-45.7198,1108238400,2005-02-12T18:00:00,1006,1.2,240,23.3,69,17.3,68,0.5,254,1.5,1.23
-22.2499,-45.7198,1108242000,2005-02-12T19:00:00,1007,0.8,214,22.6,78,18.6,68,0.0,78,1.1,1.04
-22.2499,-45.7198,1108245600,2005-02-12T20:00:00,1007,1.6,200,20.4,79,16.6,66,1.0,0,0.0,0.99
-22.2499,-45.7198,1108249200,2005-02-12T21:00:00,1009,1.6,204,20.0,81,16.6,62,1.0,0,0.0,0.94
-22.2499,-45.7198,1108252800,2005-02-12T22:00:00,1009,1.6,228,19.3,83,16.3,44,1.0,0,0.0,0.88
-22.2499,-45.7198,1108256400,2005-02-12T23:00:00,1010,1.2,298,18.5,87,16.3,47,0.0,0,0.0,0.78
-22.2499,-45.7198,1108260000,2005-02-13T00:00:00,1010,1.2,352,18.5,87,16.3,27,0.0,0,0.0,0.78
-22.2499,-45.7198,1108263600,2005-02-13T01:00:00,1010,0.8,68,18.1,89,16.3,25,0.0,0,0.0,0.75
-22.2499,-45.7198,1108267200,2005-02-13T02:00:00,1010,0.8,84,17.0,93,15.9,24,0.0,0,0.0,0.68
-22.2499,-45.7198,1108270800,2005-02-13T03:00:00,1009,1.2,92,16.7,95,15.9,16,0.0,0,0.0,0.64
-22.2499,-45.7198,1108274400,2005-02-13T04:00:00,1009,1.2,90,16.3,95,15.5,22,0.0,0,0.0,0.62
-22.2499,-45.7198,1108278000,2005-02-13T05:00:00,1009,1.2,88,16.3,95,15.5,15,0.0,0,0.0,0.62
-22.2499,-45.7198,1108281600,2005-02-13T06:00:00,1009,1.2,92,16.7,93,15.6,10,0.0,0,0.0,0.65
-22.2499,-45.7198,1108285200,2005-02-13T07:00:00,1010,0.8,94,16.3,95,15.5,38,0.0,27,1.5,0.65
-22.2499,-45.7198,1108288800,2005-02-13T08:00:00,1010,1.2,78,18.9,87,16.7,4,0.0,214,2.2,0.8
-22.2499,-45.7198,1108292400,2005-02-13T09:00:00,1011,1.2,40,20.4,79,16.6,1,0.0,456,3.4,0.95
-22.2499,-45.7198,1108296000,2005-02-13T10:00:00,1010,1.2,4,20.7,78,16.7,4,0.0,683,5.5,0.98
-22.2499,-45.7198,1108299600,2005-02-13T11:00:00,1011,1.6,322,21.9,76,17.5,36,0.5,842,6.4,1.12
-22.2499,-45.7198,1108303200,2005-02-13T12:00:00,1010,2.0,306,22.6,71,17.1,32,0.0,976,8.6,1.34
-22.2499,-45.7198,1108306800,2005-02-13T13:00:00,1009,2.8,288,25.9,50,14.7,40,0.0,1016,8.9,2.59
-22.2499,-45.7198,1108310400,2005-02-13T14:00:00,1009,3.2,286,26.3,46,13.8,46,0.0,975,8.1,3.07
-22.2499,-45.7198,1108314000,2005-02-13T15:00:00,1008,3.2,282,27.4,38,11.8,36,0.0,929,7.5,3.61
-22.2499,-45.7198,1108317600,2005-02-13T16:00:00,1007,3.2,278,27.0,36,10.7,33,0.0,782,5.5,3.62
-22.2499,-45.7198,1108321200,2005-02-13T17:00:00,1007,3.2,268,27.4,33,9.7,40,0.0,581,3.3,3.83
-22.2499,-45.7198,1108324800,2005-02-13T18:00:00,1007,2.8,254,27.4,36,11.0,50,0.0,315,1.8,3.33
-22.2499,-45.7198,1108328400,2005-02-13T19:00:00,1007,2.8,230,25.6,48,13.8,59,0.0,89,1.2,2.62
-22.2499,-45.7198,1108332000,2005-02-13T20:00:00,1008,2.4,228,23.3,60,15.1,38,0.0,0,0.0,1.79
-22.2499,-45.7198,1108335600,2005-02-13T21:00:00,1009,2.4,196,22.2,63,14.8,28,0.0,0,0.0,1.61
-22.2499,-45.7198,1108339200,2005-02-13T22:00:00,1010,2.0,178,21.5,67,15.1,13,0.0,0,0.0,1.34
-22.2499,-45.7198,1108342800,2005-02-13T23:00:00,1010,1.6,168,20.7,72,15.5,14,0.0,0,0.0,1.11
-22.2499,-45.7198,1108346400,2005-02-14T00:00:00,1010,1.2,162,20.4,76,16.0,8,0.0,0,0.0,0.98
-22.2499,-45.7198,1108350000,2005-02-14T01:00:00,1010,1.6,166,19.3,79,15.6,2,0.0,0,0.0,0.93
-22.2499,-45.7198,1108353600,2005-02-14T02:00:00,1010,1.2,172,18.9,81,15.6,12,0.0,0,0.0,0.85
-22.2499,-45.7198,1108357200,2005-02-14T03:00:00,1010,1.2,166,18.5,85,15.9,11,0.0,0,0.0,0.8
-22.2499,-45.7198,1108360800,2005-02-14T04:00:00,1009,1.2,164,17.8,87,15.6,15,0.0,0,0.0,0.75
-22.2499,-45.7198,1108364400,2005-02-14T05:00:00,1010,0.8,154,16.3,91,14.8,24,0.0,0,0.0,0.66
-22.2499,-45.7198,1108368000,2005-02-14T06:00:00,1010,0.8,152,15.9,89,14.1,69,0.0,0,0.0,0.66
-22.2499,-45.7198,1108371600,2005-02-14T07:00:00,1010,0.8,148,15.2,98,14.9,68,0.0,23,1.1,0.59
-22.2499,-45.7198,1108375200,2005-02-14T08:00:00,1011,0.4,116,19.6,81,16.3,67,0.0,161,1.2,0.85
-22.2499,-45.7198,1108378800,2005-02-14T09:00:00,1011,0.4,52,20.7,78,16.7,12,0.0,454,3.1,0.9
-22.2499,-45.7198,1108382400,2005-02-14T10:00:00,1011,0.8,348,21.5,74,16.7,6,0.0,682,5.4,1.0
-22.2499,-45.7198,1108386000,2005-02-14T11:00:00,1011,1.2,314,22.6,73,17.5,11,0.0,865,7.9,1.14
-22.2499,-45.7198,1108389600,2005-02-14T12:00:00,1010,2.0,284,23.3,71,17.7,30,0.0,977,8.7,1.39
-22.2499,-45.7198,1108393200,2005-02-14T13:00:00,1009,2.4,274,26.3,55,16.5,32,0.0,1032,9.6,2.24
-22.2499,-45.7198,1108396800,2005-02-14T14:00:00,1009,2.4,272,27.0,51,16.0,41,0.0,989,8.5,2.45
-22.2499,-45.7198,1108400400,2005-02-14T15:00:00,1008,2.8,266,28.5,46,15.8,41,0.0,902,7.1,3.12
-22.2499,-45.7198,1108404000,2005-02-14T16:00:00,1007,2.8,250,28.5,48,16.4,35,0.0,765,5.4,3.04
-22.2499,-45.7198,1108407600,2005-02-14T17:00:00,1007,2.8,252,27.0,53,16.6,34,0.5,562,3.4,2.63
-22.2499,-45.7198,1108411200,2005-02-14T18:00:00,1008,2.0,242,25.9,57,16.7,34,0.0,330,2.1,1.94
-22.2499,-45.7198,1108414800,2005-02-14T19:00:00,1008,1.6,164,24.4,68,18.1,41,0.0,97,1.5,1.42
-22.2499,-45.7198,1108418400,2005-02-14T20:00:00,1008,1.6,154,21.1,79,17.3,38,0.0,0,0.0,1.03
-22.2499,-45.7198,1108422000,2005-02-14T21:00:00,1009,1.6,144,21.1,81,17.7,34,0.0,0,0.0,1.0
-22.2499,-45.7198,1108425600,2005-02-14T22:00:00,1010,2.0,150,21.1,79,17.3,25,0.0,0,0.0,1.08
-22.2499,-45.7198,1108429200,2005-02-14T23:00:00,1011,2.0,154,20.0,83,17.0,28,0.0,0,0.0,0.94
-22.2499,-45.7198,1108432800,2005-02-15T00:00:00,1010,1.6,150,19.3,85,16.7,18,0.0,0,0.0,0.85
-22.2499,-45.7198,1108436400,2005-02-15T01:00:00,1010,1.6,156,18.9,85,16.3,24,0.0,0,0.0,0.83
-22.2499,-45.7198,1108440000,2005-02-15T02:00:00,1010,1.2,170,18.9,85,16.3,22,0.0,0,0.0,0.81
-22.2499,-45.7198,1108443600,2005-02-15T03:00:00,1009,1.2,174,18.9,87,16.7,20,0.0,0,0.0,0.79
-22.2499,-45.7198,1108447200,2005-02-15T04:00:00,1009,1.2,184,17.8,91,16.3,20,0.0,0,0.0,0.71
-22.2499,-45.7198,1108450800,2005-02-15T05:00:00,1009,1.2,184,17.4,93,16.3,30,0.0,0,0.0,0.67
-22.2499,-45.7198,1108454400,2005-02-15T06:00:00,1009,1.2,172,16.7,93,15.6,56,0.0,0,0.0,0.65
-22.2499,-45.7198,1108458000,2005-02-15T07:00:00,1010,1.2,170,16.3,98,16.0,81,0.0,19,0.9,0.59
-22.2499,-45.7198,1108461600,2005-02-15T08:00:00,1010,1.2,164,18.5,83,15.6,51,0.0,191,1.5,0.81
-22.2499,-45.7198,1108465200,2005-02-15T09:00:00,1011,0.4,160,19.3,79,15.6,38,0.0,438,2.5,0.83
-22.2499,-45.7198,1108468800,2005-02-15T10:00:00,1011,0.4,252,20.4,74,15.6,20,0.0,679,4.9,0.89
-22.2499,-45.7198,1108472400,2005-02-15T11:00:00,1011,0.8,264,21.5,67,15.1,9,0.0,870,8.0,1.04
-22.2499,-45.7198,1108476000,2005-02-15T12:00:00,1010,0.8,256,22.6,61,14.7,11,0.0,999,10.2,1.15
-22.2499,-45.7198,1108479600,2005-02-15T13:00:00,1009,1.2,240,26.7,44,13.4,22,0.0,1055,10.4,1.8
-22.2499,-45.7198,1108483200,2005-02-15T14:00:00,1008,1.6,238,27.4,42,13.4,12,0.0,1042,10.9,2.17
-22.2499,-45.7198,1108486800,2005-02-15T15:00:00,1007,2.0,242,28.5,39,13.2,17,0.0,948,8.7,2.69
-22.2499,-45.7198,1108490400,2005-02-15T16:00:00,1007,2.0,238,28.5,37,12.4,25,0.0,785,5.9,2.74
-22.2499,-45.7198,1108494000,2005-02-15T17:00:00,1006,2.0,228,29.3,34,11.8,7,0.0,581,4.2,2.93
-22.2499,-45.7198,1108497600,2005-02-15T18:00:00,1006,1.6,212,29.3,35,12.3,4,0.0,339,2.6,2.53
-22.2499,-45.7198,1108501200,2005-02-15T19:00:00,1006,2.0,186,27.4,50,16.1,4,0.0,100,2.0,2.27
-22.2499,-45.7198,1108504800,2005-02-15T20:00:00,1007,2.4,172,23.0,65,16.1,6,0.0,0,0.0,1.62
-22.2499,-45.7198,1108508400,2005-02-15T21:00:00,1008,2.8,166,22.6,64,15.4,6,0.0,0,0.0,1.75
-22.2499,-45.7198,1108512000,2005-02-15T22:00:00,1009,3.2,164,21.9,71,16.4,7,0.0,0,0.0,1.58
-22.2499,-45.7198,1108515600,2005-02-15T23:00:00,1010,2.8,160,21.1,76,16.7,5,0.0,0,0.0,1.28
-22.2499,-45.7198,1108519200,2005-02-16T00:00:00,1010,2.0,158,20.4,81,17.0,8,0.0,0,0.0,1.0
-22.2499,-45.7198,1108522800,2005-02-16T01:00:00,1010,1.6,152,19.6,85,17.0,19,0.0,0,0.0,0.86
-22.2499,-45.7198,1108526400,2005-02-16T02:00:00,1010,1.6,148,19.6,85,17.0,27,0.0,0,0.0,0.86
-22.2499,-45.7198,1108530000,2005-02-16T03:00:00,1010,1.2,146,19.3,87,17.1,47,0.0,0,0.0,0.81
-22.2499,-45.7198,1108533600,2005-02-16T04:00:00,1010,0.8,142,18.5,89,16.7,55,0.0,0,0.0,0.76
-22.2499,-45.7198,1108537200,2005-02-16T05:00:00,1011,0.8,132,17.8,93,16.7,67,0.0,0,0.0,0.71
-22.2499,-45.7198,1108540800,2005-02-16T06:00:00,1011,0.8,136,17.4,93,16.3,63,0.0,0,0.0,0.69
-22.2499,-45.7198,1108544400,2005-02-16T07:00:00,1011,0.8,128,17.0,95,16.2,48,0.0,21,1.4,0.67
-22.2499,-45.7198,1108548000,2005-02-16T08:00:00,1012,0.8,122,20.4,77,16.2,36,0.0,202,1.7,0.92
-22.2499,-45.7198,1108551600,2005-02-16T09:00:00,1012,1.2,60,21.9,74,17.1,22,0.0,448,2.9,1.08
-22.2499,-45.7198,1108555200,2005-02-16T10:00:00,1012,1.6,32,22.6,69,16.6,46,0.0,632,3.8,1.27
-22.2499,-45.7198,1108558800,2005-02-16T11:00:00,1012,2.0,6,23.0,71,17.5,30,0.0,848,6.7,1.36
-22.2499,-45.7198,1108562400,2005-02-16T12:00:00,1012,2.0,354,23.7,68,17.4,32,0.0,970,8.5,1.48
-22.2499,-45.7198,1108566000,2005-02-16T13:00:00,1011,1.6,346,27.0,57,17.8,40,0.0,1002,8.9,1.84
-22.2499,-45.7198,1108569600,2005-02-16T14:00:00,1010,1.6,346,27.8,56,18.2,36,0.0,996,8.9,1.93
-22.2499,-45.7198,1108573200,2005-02-16T15:00:00,1010,1.2,346,27.8,55,17.9,33,0.0,915,7.6,1.74
-22.2499,-45.7198,1108576800,2005-02-16T16:00:00,1009,0.4,334,28.5,50,17.1,24,0.0,775,5.9,1.42
-22.2499,-45.7198,1108580400,2005-02-16T17:00:00,1009,0.4,216,28.1,50,16.7,42,0.0,544,3.2,1.39
-22.2499,-45.7198,1108584000,2005-02-16T18:00:00,1009,0.4,194,26.3,57,17.1,34,0.0,325,2.1,1.26
-22.2499,-45.7198,1108587600,2005-02-16T19:00:00,1009,0.8,126,24.4,71,18.8,36,0.0,95,1.6,1.19
-22.2499,-45.7198,1108591200,2005-02-16T20:00:00,1010,1.2,90,22.6,76,18.2,30,0.0,0,0.0,1.1
-22.2499,-45.7198,1108594800,2005-02-16T21:00:00,1010,1.2,88,21.9,74,17.1,29,0.0,0,0.0,1.08
-22.2499,-45.7198,1108598400,2005-02-16T22:00:00,1011,1.6,90,21.1,76,16.7,37,0.0,0,0.0,1.07
-22.2499,-45.7198,1108602000,2005-02-16T23:00:00,1012,1.6,104,20.4,77,16.2,23,0.0,0,0.0,1.01
-22.2499,-45.7198,1108605600,2005-02-17T00:00:00,1012,1.6,104,20.0,79,16.2,12,0.0,0,0.0,0.96
-22.2499,-45.7198,1108609200,2005-02-17T01:00:00,1012,1.2,104,20.4,77,16.2,8,0.0,0,0.0,0.96
-22.2499,-45.7198,1108612800,2005-02-17T02:00:00,1012,1.2,104,19.6,81,16.3,6,0.0,0,0.0,0.88
-22.2499,-45.7198,1108616400,2005-02-17T03:00:00,1012,1.2,100,19.6,83,16.6,21,0.0,0,0.0,0.86
-22.2499,-45.7198,1108620000,2005-02-17T04:00:00,1013,1.2,90,18.9,85,16.3,39,0.0,0,0.0,0.81
-22.2499,-45.7198,1108623600,2005-02-17T05:00:00,1013,1.2,84,18.9,85,16.3,39,0.0,0,0.0,0.81
-22.2499,-45.7198,1108627200,2005-02-17T06:00:00,1013,1.2,72,18.9,89,17.0,46,0.0,0,0.0,0.77
-22.2499,-45.7198,1108630800,2005-02-17T07:00:00,1014,1.2,68,19.3,89,17.4,88,0.0,15,0.8,0.78
-22.2499,-45.7198,1108634400,2005-02-17T08:00:00,1015,0.8,80,20.7,79,16.9,96,0.0,102,0.8,0.92
-22.2499,-45.7198,1108638000,2005-02-17T09:00:00,1015,2.4,48,21.5,78,17.5,93,0.0,117,1.2,1.17
-22.2499,-45.7198,1108641600,2005-02-17T10:00:00,1016,2.4,28,21.9,78,17.9,93,0.0,176,2.0,1.2
-22.2499,-45.7198,1108645200,2005-02-17T11:00:00,1015,2.0,14,23.0,76,18.5,89,0.0,311,3.3,1.25
-22.2499,-45.7198,1108648800,2005-02-17T12:00:00,1015,2.0,8,23.3,74,18.4,55,0.0,863,6.8,1.31
-22.2499,-45.7198,1108652400,2005-02-17T13:00:00,1014,2.0,6,26.3,64,18.9,50,0.0,947,8.0,1.79
-22.2499,-45.7198,1108656000,2005-02-17T14:00:00,1014,2.0,4,27.0,64,19.6,35,0.0,992,8.9,1.85
-22.2499,-45.7198,1108659600,2005-02-17T15:00:00,1013,1.6,352,27.8,63,20.1,33,0.0,906,7.6,1.78
-22.2499,-45.7198,1108663200,2005-02-17T16:00:00,1012,1.2,338,27.8,61,19.6,23,0.0,766,5.9,1.65
-22.2499,-45.7198,1108666800,2005-02-17T17:00:00,1011,0.8,324,27.8,58,18.8,14,0.0,565,4.0,1.51
-22.2499,-45.7198,1108670400,2005-02-17T18:00:00,1010,1.2,160,28.1,56,18.5,18,0.0,328,2.4,1.75
-22.2499,-45.7198,1108674000,2005-02-17T19:00:00,1011,1.2,180,27.4,61,19.2,36,0.0,92,1.6,1.62
-22.2499,-45.7198,1108677600,2005-02-17T20:00:00,1011,1.6,174,23.7,69,17.7,37,0.0,0,0.0,1.34
-22.2499,-45.7198,1108681200,2005-02-17T21:00:00,1013,1.2,178,22.6,74,17.7,25,0.0,0,0.0,1.11
-22.2499,-45.7198,1108684800,2005-02-17T22:00:00,1013,1.6,150,21.9,76,17.5,41,0.0,0,0.0,1.11
-22.2499,-45.7198,1108688400,2005-02-17T23:00:00,1014,1.6,126,21.9,76,17.5,43,0.0,0,0.0,1.11
-22.2499,-45.7198,1108692000,2005-02-18T00:00:00,1015,1.6,104,21.5,78,17.5,47,0.0,0,0.0,1.05
-22.2499,-45.7198,1108695600,2005-02-18T01:00:00,1015,1.6,88,20.7,79,16.9,33,0.0,0,0.0,0.99
-22.2499,-45.7198,1108699200,2005-02-18T02:00:00,1014,1.6,76,20.7,79,16.9,33,0.0,0,0.0,0.99
-22.2499,-45.7198,1108702800,2005-02-18T03:00:00,1014,1.6,64,20.4,83,17.4,28,0.0,0,0.0,0.92
-22.2499,-45.7198,1108706400,2005-02-18T04:00:00,1014,1.2,44,19.3,85,16.7,25,0.0,0,0.0,0.82
-22.2499,-45.7198,1108710000,2005-02-18T05:00:00,1014,0.8,24,19.3,85,16.7,25,0.0,0,0.0,0.81
-22.2499,-45.7198,1108713600,2005-02-18T06:00:00,1015,0.8,20,17.4,91,15.9,24,0.0,0,0.0,0.7
-22.2499,-45.7198,1108717200,2005-02-18T07:00:00,1016,0.8,42,18.5,91,17.0,50,0.0,17,1.3,0.74
-22.2499,-45.7198,1108720800,2005-02-18T08:00:00,1016,0.8,50,21.5,79,17.7,69,0.0,149,1.2,0.95
-22.2499,-45.7198,1108724400,2005-02-18T09:00:00,1017,2.4,38,22.2,78,18.2,96,0.0,168,1.1,1.22
-22.2499,-45.7198,1108728000,2005-02-18T10:00:00,1017,2.4,28,22.2,78,18.2,98,0.0,184,1.8,1.22
-22.2499,-45.7198,1108731600,2005-02-18T11:00:00,1017,2.0,20,22.6,80,19.0,100,0.0,159,2.6,1.14
-22.2499,-45.7198,1108735200,2005-02-18T12:00:00,1016,2.0,14,23.3,76,18.8,82,0.0,508,4.7,1.27
-22.2499,-45.7198,1108738800,2005-02-18T13:00:00,1015,1.6,10,25.9,64,18.6,66,0.0,800,6.6,1.6
-22.2499,-45.7198,1108742400,2005-02-18T14:00:00,1014,1.6,12,26.3,62,18.4,28,0.0,1009,9.5,1.67
-22.2499,-45.7198,1108746000,2005-02-18T15:00:00,1013,1.6,4,28.1,59,19.3,9,0.0,927,9.2,1.89
-22.2499,-45.7198,1108749600,2005-02-18T16:00:00,1013,2.0,2,29.6,55,19.6,8,0.0,769,6.6,2.37
-22.2499,-45.7198,1108753200,2005-02-18T17:00:00,1012,1.6,10,28.5,52,17.7,15,0.0,565,3.9,2.07
-22.2499,-45.7198,1108756800,2005-02-18T18:00:00,1012,0.4,196,28.5,53,18.0,40,0.0,313,1.9,1.4
-22.2499,-45.7198,1108760400,2005-02-18T19:00:00,1012,1.2,164,26.7,58,17.7,51,0.0,84,1.3,1.6
-22.2499,-45.7198,1108764000,2005-02-18T20:00:00,1013,0.8,166,23.7,71,18.1,42,0.0,0,0.0,1.13
-22.2499,-45.7198,1108767600,2005-02-18T21:00:00,1014,0.8,164,23.7,69,17.7,17,0.0,0,0.0,1.15
-22.2499,-45.7198,1108771200,2005-02-18T22:00:00,1015,0.8,114,23.7,69,17.7,26,0.0,0,0.0,1.14
-22.2499,-45.7198,1108774800,2005-02-18T23:00:00,1016,1.2,70,22.6,74,17.7,32,0.0,0,0.0,1.11
-22.2499,-45.7198,1108778400,2005-02-19T00:00:00,1016,2.0,60,21.5,81,18.1,22,0.0,0,0.0,1.05
-22.2499,-45.7198,1108782000,2005-02-19T01:00:00,1016,2.0,50,21.9,81,18.5,39,0.0,0,0.0,1.07
-22.2499,-45.7198,1108785600,2005-02-19T02:00:00,1015,2.4,26,21.1,85,18.5,33,0.0,0,0.0,0.98
-22.2499,-45.7198,1108789200,2005-02-19T03:00:00,1015,1.2,354,20.7,89,18.8,26,0.0,0,0.0,0.84
-22.2499,-45.7198,1108792800,2005-02-19T04:00:00,1015,0.4,332,20.0,89,18.1,21,0.0,0,0.0,0.83
-22.2499,-45.7198,1108796400,2005-02-19T05:00:00,1015,0.8,118,18.9,91,17.4,30,0.0,0,0.0,0.76
-22.2499,-45.7198,1108800000,2005-02-19T06:00:00,1015,0.8,102,18.9,93,17.7,50,0.0,0,0.0,0.74
-22.2499,-45.7198,1108803600,2005-02-19T07:00:00,1016,1.2,78,18.5,95,17.7,100,0.0,12,0.6,0.69
-22.2499,-45.7198,1108807200,2005-02-19T08:00:00,1016,0.8,64,20.0,87,17.8,86,0.0,87,0.9,0.83
-22.2499,-45.7198,1108810800,2005-02-19T09:00:00,1017,1.2,36,20.7,81,17.3,70,0.0,319,1.7,0.93
-22.2499,-45.7198,1108814400,2005-02-19T10:00:00,1017,1.2,2,21.9,80,18.3,72,0.0,461,2.8,1.0
-22.2499,-45.7198,1108818000,2005-02-19T11:00:00,1016,1.2,330,22.2,80,18.6,75,0.0,549,4.0,1.02
-22.2499,-45.7198,1108821600,2005-02-19T12:00:00,1016,0.8,324,23.0,76,18.5,45,0.0,920,7.5,1.05
-22.2499,-45.7198,1108825200,2005-02-19T13:00:00,1015,1.2,356,25.2,67,18.6,43,0.0,982,8.5,1.36
-22.2499,-45.7198,1108828800,2005-02-19T14:00:00,1014,0.8,8,26.3,64,18.9,54,0.0,899,7.3,1.35
-22.2499,-45.7198,1108832400,2005-02-19T15:00:00,1013,0.4,262,27.8,61,19.6,55,0.0,809,6.0,1.33
-22.2499,-45.7198,1108836000,2005-02-19T16:00:00,1012,0.4,222,28.1,57,18.8,37,0.0,745,5.2,1.36
-22.2499,-45.7198,1108839600,2005-02-19T17:00:00,1012,1.2,172,25.9,64,18.6,44,0.5,528,3.0,1.45
-22.2499,-45.7198,1108843200,2005-02-19T18:00:00,1012,2.0,186,25.6,67,19.0,69,0.5,236,1.4,1.65
-22.2499,-45.7198,1108846800,2005-02-19T19:00:00,1013,2.4,196,24.8,71,19.2,78,1.0,53,1.0,1.6
-22.2499,-45.7198,1108850400,2005-02-19T20:00:00,1013,2.0,224,21.9,80,18.3,73,0.0,0,0.0,1.1
-22.2499,-45.7198,1108854000,2005-02-19T21:00:00,1014,1.6,196,21.5,83,18.5,57,0.0,0,0.0,0.98
-22.2499,-45.7198,1108857600,2005-02-19T22:00:00,1015,1.6,172,21.1,85,18.5,30,0.0,0,0.0,0.92
-22.2499,-45.7198,1108861200,2005-02-19T23:00:00,1015,1.6,164,20.7,83,17.7,25,0.0,0,0.0,0.93
-22.2499,-45.7198,1108864800,2005-02-19T23:00:00,1015,1.2,170,21.1,83,18.1,18,0.0,0,0.0,0.93
-22.2499,-45.7198,1108868400,2005-02-20T00:00:00,1015,0.8,152,20.7,85,18.1,16,0.0,0,0.0,0.87
-22.2499,-45.7198,1108872000,2005-02-20T01:00:00,1015,0.4,150,19.3,91,17.8,20,0.0,0,0.0,0.79
-22.2499,-45.7198,1108875600,2005-02-20T02:00:00,1014,0.4,160,18.5,93,17.3,21,0.0,0,0.0,0.75
-22.2499,-45.7198,1108879200,2005-02-20T03:00:00,1014,0.8,196,18.5,93,17.3,21,0.0,0,0.0,0.73
-22.2499,-45.7198,1108882800,2005-02-20T04:00:00,1014,0.8,204,18.5,95,17.7,43,0.0,0,0.0,0.71
-22.2499,-45.7198,1108886400,2005-02-20T05:00:00,1014,1.2,204,17.8,98,17.5,43,0.0,0,0.0,0.63
-22.2499,-45.7198,1108890000,2005-02-20T06:00:00,1014,1.2,188,18.1,98,17.8,78,0.0,13,0.9,0.64
-22.2499,-45.7198,1108893600,2005-02-20T07:00:00,1015,0.8,188,20.0,85,17.4,87,0.0,82,0.9,0.84
-22.2499,-45.7198,1108897200,2005-02-20T08:00:00,1016,0.8,184,20.7,85,18.1,56,0.0,383,2.1,0.87
-22.2499,-45.7198,1108900800,2005-02-20T09:00:00,1015,0.8,194,22.6,81,19.2,46,0.0,621,3.8,1.0
-22.2499,-45.7198,1108904400,2005-02-20T10:00:00,1015,1.2,184,23.0,80,19.4,18,0.0,848,7.3,1.06
-22.2499,-45.7198,1108908000,2005-02-20T11:00:00,1014,1.6,180,24.1,71,18.5,22,0.0,974,9.2,1.33
-22.2499,-45.7198,1108911600,2005-02-20T12:00:00,1014,2.0,178,27.0,49,15.4,23,0.0,1039,10.2,2.23
-22.2499,-45.7198,1108915200,2005-02-20T13:00:00,1013,2.0,180,28.1,44,14.7,27,0.0,1018,9.5,2.49
-22.2499,-45.7198,1108918800,2005-02-20T14:00:00,1012,2.4,182,28.1,42,14.0,29,0.0,924,7.8,2.86
-22.2499,-45.7198,1108922400,2005-02-20T15:00:00,1011,2.8,180,28.5,40,13.6,27,0.0,770,5.6,3.34
-22.2499,-45.7198,1108926000,2005-02-20T16:00:00,1011,3.6,176,28.5,40,13.6,30,0.0,558,3.4,4.07
-22.2499,-45.7198,1108929600,2005-02-20T17:00:00,1011,3.6,168,27.8,44,14.4,27,0.0,321,2.2,3.72
-22.2499,-45.7198,1108933200,2005-02-20T18:00:00,1011,3.2,166,25.9,54,15.9,15,0.0,89,1.9,2.66
-22.2499,-45.7198,1108936800,2005-02-20T19:00:00,1012,3.2,166,23.0,65,16.1,22,0.0,0,0.0,1.89
-22.2499,-45.7198,1108940400,2005-02-20T20:00:00,1013,3.2,160,22.2,69,16.2,9,0.0,0,0.0,1.67
